analysis_type,cohort,target,side,kpca_variable,mri_variable,method,rho,p_value,n_samples,sample_size_note,ultrasound_features_json,p_fdr_bh,significant_fdr_0_05
cross_fitted_mri_complete,mri_complete_cases,Function,Left,SelectedAll_KPCA_L,RF_imat_ratio_L,spearman,-0.5565983479249934,0.09470010509948193,10,Main MRI-complete analysis; KPCA scores are out-of-fold for held-out patients and use all matched MRI-complete side rows.,"[""Area"", ""Perim."", ""Major"", ""Minor"", ""Angle"", ""Circ."", ""Feret"", ""FeretX"", ""FeretY"", ""FeretAngle"", ""MinFeret"", ""AR"", ""Round"", ""Solidity"", ""Normalized_Area"", ""MT_adjusted"", ""EI_original"", ""EI_adjusted"", ""Norm_Area_H^2"", ""Norm_Area_H"", ""Norm_Area_BMI^0.67"", ""Norm_Area_log(area/BMI)"", ""Norm_Area_from_R"", ""MT_residual"", ""MT_new"", ""original_shape2D_Elongation"", ""original_shape2D_MajorAxisLength"", ""original_shape2D_MaximumDiameter"", ""original_shape2D_MeshSurface"", ""original_shape2D_MinorAxisLength"", ""original_shape2D_Perimeter"", ""original_shape2D_PerimeterSurfaceRatio"", ""original_shape2D_PixelSurface"", ""original_shape2D_Sphericity"", ""original_firstorder_10Percentile"", ""original_firstorder_90Percentile"", ""original_firstorder_Energy"", ""original_firstorder_Entropy"", ""original_firstorder_InterquartileRange"", ""original_firstorder_Kurtosis"", ""original_firstorder_Maximum"", ""original_firstorder_MeanAbsoluteDeviation"", ""original_firstorder_Mean"", ""original_firstorder_Median"", ""original_firstorder_Minimum"", ""original_firstorder_Range"", ""original_firstorder_RobustMeanAbsoluteDeviation"", ""original_firstorder_RootMeanSquared"", ""original_firstorder_Skewness"", ""original_firstorder_TotalEnergy"", ""original_firstorder_Uniformity"", ""original_firstorder_Variance"", ""original_glcm_Autocorrelation"", ""original_glcm_ClusterProminence"", ""original_glcm_ClusterShade"", ""original_glcm_ClusterTendency"", ""original_glcm_Contrast"", ""original_glcm_Correlation"", ""original_glcm_DifferenceAverage"", ""original_glcm_DifferenceEntropy"", ""original_glcm_DifferenceVariance"", ""original_glcm_Id"", ""original_glcm_Idm"", ""original_glcm_Idmn"", ""original_glcm_Idn"", ""original_glcm_Imc1"", ""original_glcm_Imc2"", ""original_glcm_InverseVariance"", ""original_glcm_JointAverage"", ""original_glcm_JointEnergy"", ""original_glcm_JointEntropy"", ""original_glcm_MCC"", ""original_glcm_MaximumProbability"", ""original_glcm_SumAverage"", ""original_glcm_SumEntropy"", ""original_glcm_SumSquares"", ""original_gldm_DependenceEntropy"", ""original_gldm_DependenceNonUniformity"", ""original_gldm_DependenceNonUniformityNormalized"", ""original_gldm_DependenceVariance"", ""original_gldm_GrayLevelNonUniformity"", ""original_gldm_GrayLevelVariance"", ""original_gldm_HighGrayLevelEmphasis"", ""original_gldm_LargeDependenceEmphasis"", ""original_gldm_LargeDependenceHighGrayLevelEmphasis"", ""original_gldm_LargeDependenceLowGrayLevelEmphasis"", ""original_gldm_LowGrayLevelEmphasis"", ""original_gldm_SmallDependenceEmphasis"", ""original_gldm_SmallDependenceHighGrayLevelEmphasis"", ""original_gldm_SmallDependenceLowGrayLevelEmphasis"", ""original_glrlm_GrayLevelNonUniformity"", ""original_glrlm_GrayLevelNonUniformityNormalized"", ""original_glrlm_GrayLevelVariance"", ""original_glrlm_HighGrayLevelRunEmphasis"", ""original_glrlm_LongRunEmphasis"", ""original_glrlm_LongRunHighGrayLevelEmphasis"", ""original_glrlm_LongRunLowGrayLevelEmphasis"", ""original_glrlm_LowGrayLevelRunEmphasis"", ""original_glrlm_RunEntropy"", ""original_glrlm_RunLengthNonUniformity"", ""original_glrlm_RunLengthNonUniformityNormalized"", ""original_glrlm_RunPercentage"", ""original_glrlm_RunVariance"", ""original_glrlm_ShortRunEmphasis"", ""original_glrlm_ShortRunHighGrayLevelEmphasis"", ""original_glrlm_ShortRunLowGrayLevelEmphasis"", ""original_glszm_GrayLevelNonUniformity"", ""original_glszm_GrayLevelNonUniformityNormalized"", ""original_glszm_GrayLevelVariance"", ""original_glszm_HighGrayLevelZoneEmphasis"", ""original_glszm_LargeAreaEmphasis"", ""original_glszm_LargeAreaHighGrayLevelEmphasis"", ""original_glszm_LargeAreaLowGrayLevelEmphasis"", ""original_glszm_LowGrayLevelZoneEmphasis"", ""original_glszm_SizeZoneNonUniformity"", ""original_glszm_SizeZoneNonUniformityNormalized"", ""original_glszm_SmallAreaEmphasis"", ""original_glszm_SmallAreaHighGrayLevelEmphasis"", ""original_glszm_SmallAreaLowGrayLevelEmphasis"", ""original_glszm_ZoneEntropy"", ""original_glszm_ZonePercentage"", ""original_glszm_ZoneVariance"", ""original_ngtdm_Busyness"", ""original_ngtdm_Coarseness"", ""original_ngtdm_Complexity"", ""original_ngtdm_Contrast"", ""original_ngtdm_Strength""]",0.09470010509948193,False
cross_fitted_mri_complete,mri_complete_cases,Function,Right,SelectedAll_KPCA_R,RF_imat_ratio_R,spearman,-0.4225208866160308,0.08067246047290906,18,Main MRI-complete analysis; KPCA scores are out-of-fold for held-out patients and use all matched MRI-complete side rows.,"[""Area"", ""Perim."", ""Major"", ""Minor"", ""Angle"", ""Circ."", ""Feret"", ""FeretX"", ""FeretY"", ""FeretAngle"", ""MinFeret"", ""AR"", ""Round"", ""Solidity"", ""Normalized_Area"", ""MT_adjusted"", ""EI_original"", ""EI_adjusted"", ""Norm_Area_H^2"", ""Norm_Area_H"", ""Norm_Area_BMI^0.67"", ""Norm_Area_log(area/BMI)"", ""Norm_Area_from_R"", ""MT_residual"", ""MT_new"", ""original_shape2D_Elongation"", ""original_shape2D_MajorAxisLength"", ""original_shape2D_MaximumDiameter"", ""original_shape2D_MeshSurface"", ""original_shape2D_MinorAxisLength"", ""original_shape2D_Perimeter"", ""original_shape2D_PerimeterSurfaceRatio"", ""original_shape2D_PixelSurface"", ""original_shape2D_Sphericity"", ""original_firstorder_10Percentile"", ""original_firstorder_90Percentile"", ""original_firstorder_Energy"", ""original_firstorder_Entropy"", ""original_firstorder_InterquartileRange"", ""original_firstorder_Kurtosis"", ""original_firstorder_Maximum"", ""original_firstorder_MeanAbsoluteDeviation"", ""original_firstorder_Mean"", ""original_firstorder_Median"", ""original_firstorder_Minimum"", ""original_firstorder_Range"", ""original_firstorder_RobustMeanAbsoluteDeviation"", ""original_firstorder_RootMeanSquared"", ""original_firstorder_Skewness"", ""original_firstorder_TotalEnergy"", ""original_firstorder_Uniformity"", ""original_firstorder_Variance"", ""original_glcm_Autocorrelation"", ""original_glcm_ClusterProminence"", ""original_glcm_ClusterShade"", ""original_glcm_ClusterTendency"", ""original_glcm_Contrast"", ""original_glcm_Correlation"", ""original_glcm_DifferenceAverage"", ""original_glcm_DifferenceEntropy"", ""original_glcm_DifferenceVariance"", ""original_glcm_Id"", ""original_glcm_Idm"", ""original_glcm_Idmn"", ""original_glcm_Idn"", ""original_glcm_Imc1"", ""original_glcm_Imc2"", ""original_glcm_InverseVariance"", ""original_glcm_JointAverage"", ""original_glcm_JointEnergy"", ""original_glcm_JointEntropy"", ""original_glcm_MCC"", ""original_glcm_MaximumProbability"", ""original_glcm_SumAverage"", ""original_glcm_SumEntropy"", ""original_glcm_SumSquares"", ""original_gldm_DependenceEntropy"", ""original_gldm_DependenceNonUniformity"", ""original_gldm_DependenceNonUniformityNormalized"", ""original_gldm_DependenceVariance"", ""original_gldm_GrayLevelNonUniformity"", ""original_gldm_GrayLevelVariance"", ""original_gldm_HighGrayLevelEmphasis"", ""original_gldm_LargeDependenceEmphasis"", ""original_gldm_LargeDependenceHighGrayLevelEmphasis"", ""original_gldm_LargeDependenceLowGrayLevelEmphasis"", ""original_gldm_LowGrayLevelEmphasis"", ""original_gldm_SmallDependenceEmphasis"", ""original_gldm_SmallDependenceHighGrayLevelEmphasis"", ""original_gldm_SmallDependenceLowGrayLevelEmphasis"", ""original_glrlm_GrayLevelNonUniformity"", ""original_glrlm_GrayLevelNonUniformityNormalized"", ""original_glrlm_GrayLevelVariance"", ""original_glrlm_HighGrayLevelRunEmphasis"", ""original_glrlm_LongRunEmphasis"", ""original_glrlm_LongRunHighGrayLevelEmphasis"", ""original_glrlm_LongRunLowGrayLevelEmphasis"", ""original_glrlm_LowGrayLevelRunEmphasis"", ""original_glrlm_RunEntropy"", ""original_glrlm_RunLengthNonUniformity"", ""original_glrlm_RunLengthNonUniformityNormalized"", ""original_glrlm_RunPercentage"", ""original_glrlm_RunVariance"", ""original_glrlm_ShortRunEmphasis"", ""original_glrlm_ShortRunHighGrayLevelEmphasis"", ""original_glrlm_ShortRunLowGrayLevelEmphasis"", ""original_glszm_GrayLevelNonUniformity"", ""original_glszm_GrayLevelNonUniformityNormalized"", ""original_glszm_GrayLevelVariance"", ""original_glszm_HighGrayLevelZoneEmphasis"", ""original_glszm_LargeAreaEmphasis"", ""original_glszm_LargeAreaHighGrayLevelEmphasis"", ""original_glszm_LargeAreaLowGrayLevelEmphasis"", ""original_glszm_LowGrayLevelZoneEmphasis"", ""original_glszm_SizeZoneNonUniformity"", ""original_glszm_SizeZoneNonUniformityNormalized"", ""original_glszm_SmallAreaEmphasis"", ""original_glszm_SmallAreaHighGrayLevelEmphasis"", ""original_glszm_SmallAreaLowGrayLevelEmphasis"", ""original_glszm_ZoneEntropy"", ""original_glszm_ZonePercentage"", ""original_glszm_ZoneVariance"", ""original_ngtdm_Busyness"", ""original_ngtdm_Coarseness"", ""original_ngtdm_Complexity"", ""original_ngtdm_Contrast"", ""original_ngtdm_Strength""]",0.09470010509948193,False
cross_fitted_mri_complete,mri_complete_cases,Pain,Left,SelectedAll_KPCA_L,RF_imat_ratio_L,spearman,-0.5565983479249934,0.09470010509948193,10,Main MRI-complete analysis; KPCA scores are out-of-fold for held-out patients and use all matched MRI-complete side rows.,"[""Area"", ""Perim."", ""Major"", ""Minor"", ""Angle"", ""Circ."", ""Feret"", ""FeretX"", ""FeretY"", ""FeretAngle"", ""MinFeret"", ""AR"", ""Round"", ""Solidity"", ""Normalized_Area"", ""MT_adjusted"", ""EI_original"", ""EI_adjusted"", ""Norm_Area_H^2"", ""Norm_Area_H"", ""Norm_Area_BMI^0.67"", ""Norm_Area_log(area/BMI)"", ""Norm_Area_from_R"", ""MT_residual"", ""MT_new"", ""original_shape2D_Elongation"", ""original_shape2D_MajorAxisLength"", ""original_shape2D_MaximumDiameter"", ""original_shape2D_MeshSurface"", ""original_shape2D_MinorAxisLength"", ""original_shape2D_Perimeter"", ""original_shape2D_PerimeterSurfaceRatio"", ""original_shape2D_PixelSurface"", ""original_shape2D_Sphericity"", ""original_firstorder_10Percentile"", ""original_firstorder_90Percentile"", ""original_firstorder_Energy"", ""original_firstorder_Entropy"", ""original_firstorder_InterquartileRange"", ""original_firstorder_Kurtosis"", ""original_firstorder_Maximum"", ""original_firstorder_MeanAbsoluteDeviation"", ""original_firstorder_Mean"", ""original_firstorder_Median"", ""original_firstorder_Minimum"", ""original_firstorder_Range"", ""original_firstorder_RobustMeanAbsoluteDeviation"", ""original_firstorder_RootMeanSquared"", ""original_firstorder_Skewness"", ""original_firstorder_TotalEnergy"", ""original_firstorder_Uniformity"", ""original_firstorder_Variance"", ""original_glcm_Autocorrelation"", ""original_glcm_ClusterProminence"", ""original_glcm_ClusterShade"", ""original_glcm_ClusterTendency"", ""original_glcm_Contrast"", ""original_glcm_Correlation"", ""original_glcm_DifferenceAverage"", ""original_glcm_DifferenceEntropy"", ""original_glcm_DifferenceVariance"", ""original_glcm_Id"", ""original_glcm_Idm"", ""original_glcm_Idmn"", ""original_glcm_Idn"", ""original_glcm_Imc1"", ""original_glcm_Imc2"", ""original_glcm_InverseVariance"", ""original_glcm_JointAverage"", ""original_glcm_JointEnergy"", ""original_glcm_JointEntropy"", ""original_glcm_MCC"", ""original_glcm_MaximumProbability"", ""original_glcm_SumAverage"", ""original_glcm_SumEntropy"", ""original_glcm_SumSquares"", ""original_gldm_DependenceEntropy"", ""original_gldm_DependenceNonUniformity"", ""original_gldm_DependenceNonUniformityNormalized"", ""original_gldm_DependenceVariance"", ""original_gldm_GrayLevelNonUniformity"", ""original_gldm_GrayLevelVariance"", ""original_gldm_HighGrayLevelEmphasis"", ""original_gldm_LargeDependenceEmphasis"", ""original_gldm_LargeDependenceHighGrayLevelEmphasis"", ""original_gldm_LargeDependenceLowGrayLevelEmphasis"", ""original_gldm_LowGrayLevelEmphasis"", ""original_gldm_SmallDependenceEmphasis"", ""original_gldm_SmallDependenceHighGrayLevelEmphasis"", ""original_gldm_SmallDependenceLowGrayLevelEmphasis"", ""original_glrlm_GrayLevelNonUniformity"", ""original_glrlm_GrayLevelNonUniformityNormalized"", ""original_glrlm_GrayLevelVariance"", ""original_glrlm_HighGrayLevelRunEmphasis"", ""original_glrlm_LongRunEmphasis"", ""original_glrlm_LongRunHighGrayLevelEmphasis"", ""original_glrlm_LongRunLowGrayLevelEmphasis"", ""original_glrlm_LowGrayLevelRunEmphasis"", ""original_glrlm_RunEntropy"", ""original_glrlm_RunLengthNonUniformity"", ""original_glrlm_RunLengthNonUniformityNormalized"", ""original_glrlm_RunPercentage"", ""original_glrlm_RunVariance"", ""original_glrlm_ShortRunEmphasis"", ""original_glrlm_ShortRunHighGrayLevelEmphasis"", ""original_glrlm_ShortRunLowGrayLevelEmphasis"", ""original_glszm_GrayLevelNonUniformity"", ""original_glszm_GrayLevelNonUniformityNormalized"", ""original_glszm_GrayLevelVariance"", ""original_glszm_HighGrayLevelZoneEmphasis"", ""original_glszm_LargeAreaEmphasis"", ""original_glszm_LargeAreaHighGrayLevelEmphasis"", ""original_glszm_LargeAreaLowGrayLevelEmphasis"", ""original_glszm_LowGrayLevelZoneEmphasis"", ""original_glszm_SizeZoneNonUniformity"", ""original_glszm_SizeZoneNonUniformityNormalized"", ""original_glszm_SmallAreaEmphasis"", ""original_glszm_SmallAreaHighGrayLevelEmphasis"", ""original_glszm_SmallAreaLowGrayLevelEmphasis"", ""original_glszm_ZoneEntropy"", ""original_glszm_ZonePercentage"", ""original_glszm_ZoneVariance"", ""original_ngtdm_Busyness"", ""original_ngtdm_Coarseness"", ""original_ngtdm_Complexity"", ""original_ngtdm_Contrast"", ""original_ngtdm_Strength""]",0.09470010509948193,False
cross_fitted_mri_complete,mri_complete_cases,Pain,Right,SelectedAll_KPCA_R,RF_imat_ratio_R,spearman,-0.4225208866160308,0.08067246047290906,18,Main MRI-complete analysis; KPCA scores are out-of-fold for held-out patients and use all matched MRI-complete side rows.,"[""Area"", ""Perim."", ""Major"", ""Minor"", ""Angle"", ""Circ."", ""Feret"", ""FeretX"", ""FeretY"", ""FeretAngle"", ""MinFeret"", ""AR"", ""Round"", ""Solidity"", ""Normalized_Area"", ""MT_adjusted"", ""EI_original"", ""EI_adjusted"", ""Norm_Area_H^2"", ""Norm_Area_H"", ""Norm_Area_BMI^0.67"", ""Norm_Area_log(area/BMI)"", ""Norm_Area_from_R"", ""MT_residual"", ""MT_new"", ""original_shape2D_Elongation"", ""original_shape2D_MajorAxisLength"", ""original_shape2D_MaximumDiameter"", ""original_shape2D_MeshSurface"", ""original_shape2D_MinorAxisLength"", ""original_shape2D_Perimeter"", ""original_shape2D_PerimeterSurfaceRatio"", ""original_shape2D_PixelSurface"", ""original_shape2D_Sphericity"", ""original_firstorder_10Percentile"", ""original_firstorder_90Percentile"", ""original_firstorder_Energy"", ""original_firstorder_Entropy"", ""original_firstorder_InterquartileRange"", ""original_firstorder_Kurtosis"", ""original_firstorder_Maximum"", ""original_firstorder_MeanAbsoluteDeviation"", ""original_firstorder_Mean"", ""original_firstorder_Median"", ""original_firstorder_Minimum"", ""original_firstorder_Range"", ""original_firstorder_RobustMeanAbsoluteDeviation"", ""original_firstorder_RootMeanSquared"", ""original_firstorder_Skewness"", ""original_firstorder_TotalEnergy"", ""original_firstorder_Uniformity"", ""original_firstorder_Variance"", ""original_glcm_Autocorrelation"", ""original_glcm_ClusterProminence"", ""original_glcm_ClusterShade"", ""original_glcm_ClusterTendency"", ""original_glcm_Contrast"", ""original_glcm_Correlation"", ""original_glcm_DifferenceAverage"", ""original_glcm_DifferenceEntropy"", ""original_glcm_DifferenceVariance"", ""original_glcm_Id"", ""original_glcm_Idm"", ""original_glcm_Idmn"", ""original_glcm_Idn"", ""original_glcm_Imc1"", ""original_glcm_Imc2"", ""original_glcm_InverseVariance"", ""original_glcm_JointAverage"", ""original_glcm_JointEnergy"", ""original_glcm_JointEntropy"", ""original_glcm_MCC"", ""original_glcm_MaximumProbability"", ""original_glcm_SumAverage"", ""original_glcm_SumEntropy"", ""original_glcm_SumSquares"", ""original_gldm_DependenceEntropy"", ""original_gldm_DependenceNonUniformity"", ""original_gldm_DependenceNonUniformityNormalized"", ""original_gldm_DependenceVariance"", ""original_gldm_GrayLevelNonUniformity"", ""original_gldm_GrayLevelVariance"", ""original_gldm_HighGrayLevelEmphasis"", ""original_gldm_LargeDependenceEmphasis"", ""original_gldm_LargeDependenceHighGrayLevelEmphasis"", ""original_gldm_LargeDependenceLowGrayLevelEmphasis"", ""original_gldm_LowGrayLevelEmphasis"", ""original_gldm_SmallDependenceEmphasis"", ""original_gldm_SmallDependenceHighGrayLevelEmphasis"", ""original_gldm_SmallDependenceLowGrayLevelEmphasis"", ""original_glrlm_GrayLevelNonUniformity"", ""original_glrlm_GrayLevelNonUniformityNormalized"", ""original_glrlm_GrayLevelVariance"", ""original_glrlm_HighGrayLevelRunEmphasis"", ""original_glrlm_LongRunEmphasis"", ""original_glrlm_LongRunHighGrayLevelEmphasis"", ""original_glrlm_LongRunLowGrayLevelEmphasis"", ""original_glrlm_LowGrayLevelRunEmphasis"", ""original_glrlm_RunEntropy"", ""original_glrlm_RunLengthNonUniformity"", ""original_glrlm_RunLengthNonUniformityNormalized"", ""original_glrlm_RunPercentage"", ""original_glrlm_RunVariance"", ""original_glrlm_ShortRunEmphasis"", ""original_glrlm_ShortRunHighGrayLevelEmphasis"", ""original_glrlm_ShortRunLowGrayLevelEmphasis"", ""original_glszm_GrayLevelNonUniformity"", ""original_glszm_GrayLevelNonUniformityNormalized"", ""original_glszm_GrayLevelVariance"", ""original_glszm_HighGrayLevelZoneEmphasis"", ""original_glszm_LargeAreaEmphasis"", ""original_glszm_LargeAreaHighGrayLevelEmphasis"", ""original_glszm_LargeAreaLowGrayLevelEmphasis"", ""original_glszm_LowGrayLevelZoneEmphasis"", ""original_glszm_SizeZoneNonUniformity"", ""original_glszm_SizeZoneNonUniformityNormalized"", ""original_glszm_SmallAreaEmphasis"", ""original_glszm_SmallAreaHighGrayLevelEmphasis"", ""original_glszm_SmallAreaLowGrayLevelEmphasis"", ""original_glszm_ZoneEntropy"", ""original_glszm_ZonePercentage"", ""original_glszm_ZoneVariance"", ""original_ngtdm_Busyness"", ""original_ngtdm_Coarseness"", ""original_ngtdm_Complexity"", ""original_ngtdm_Contrast"", ""original_ngtdm_Strength""]",0.09470010509948193,False
cross_fitted_mri_complete,mri_complete_cases,PainFunction,Left,SelectedAll_KPCA_L,RF_imat_ratio_L,spearman,-0.5565983479249934,0.09470010509948193,10,Main MRI-complete analysis; KPCA scores are out-of-fold for held-out patients and use all matched MRI-complete side rows.,"[""Area"", ""Perim."", ""Major"", ""Minor"", ""Angle"", ""Circ."", ""Feret"", ""FeretX"", ""FeretY"", ""FeretAngle"", ""MinFeret"", ""AR"", ""Round"", ""Solidity"", ""Normalized_Area"", ""MT_adjusted"", ""EI_original"", ""EI_adjusted"", ""Norm_Area_H^2"", ""Norm_Area_H"", ""Norm_Area_BMI^0.67"", ""Norm_Area_log(area/BMI)"", ""Norm_Area_from_R"", ""MT_residual"", ""MT_new"", ""original_shape2D_Elongation"", ""original_shape2D_MajorAxisLength"", ""original_shape2D_MaximumDiameter"", ""original_shape2D_MeshSurface"", ""original_shape2D_MinorAxisLength"", ""original_shape2D_Perimeter"", ""original_shape2D_PerimeterSurfaceRatio"", ""original_shape2D_PixelSurface"", ""original_shape2D_Sphericity"", ""original_firstorder_10Percentile"", ""original_firstorder_90Percentile"", ""original_firstorder_Energy"", ""original_firstorder_Entropy"", ""original_firstorder_InterquartileRange"", ""original_firstorder_Kurtosis"", ""original_firstorder_Maximum"", ""original_firstorder_MeanAbsoluteDeviation"", ""original_firstorder_Mean"", ""original_firstorder_Median"", ""original_firstorder_Minimum"", ""original_firstorder_Range"", ""original_firstorder_RobustMeanAbsoluteDeviation"", ""original_firstorder_RootMeanSquared"", ""original_firstorder_Skewness"", ""original_firstorder_TotalEnergy"", ""original_firstorder_Uniformity"", ""original_firstorder_Variance"", ""original_glcm_Autocorrelation"", ""original_glcm_ClusterProminence"", ""original_glcm_ClusterShade"", ""original_glcm_ClusterTendency"", ""original_glcm_Contrast"", ""original_glcm_Correlation"", ""original_glcm_DifferenceAverage"", ""original_glcm_DifferenceEntropy"", ""original_glcm_DifferenceVariance"", ""original_glcm_Id"", ""original_glcm_Idm"", ""original_glcm_Idmn"", ""original_glcm_Idn"", ""original_glcm_Imc1"", ""original_glcm_Imc2"", ""original_glcm_InverseVariance"", ""original_glcm_JointAverage"", ""original_glcm_JointEnergy"", ""original_glcm_JointEntropy"", ""original_glcm_MCC"", ""original_glcm_MaximumProbability"", ""original_glcm_SumAverage"", ""original_glcm_SumEntropy"", ""original_glcm_SumSquares"", ""original_gldm_DependenceEntropy"", ""original_gldm_DependenceNonUniformity"", ""original_gldm_DependenceNonUniformityNormalized"", ""original_gldm_DependenceVariance"", ""original_gldm_GrayLevelNonUniformity"", ""original_gldm_GrayLevelVariance"", ""original_gldm_HighGrayLevelEmphasis"", ""original_gldm_LargeDependenceEmphasis"", ""original_gldm_LargeDependenceHighGrayLevelEmphasis"", ""original_gldm_LargeDependenceLowGrayLevelEmphasis"", ""original_gldm_LowGrayLevelEmphasis"", ""original_gldm_SmallDependenceEmphasis"", ""original_gldm_SmallDependenceHighGrayLevelEmphasis"", ""original_gldm_SmallDependenceLowGrayLevelEmphasis"", ""original_glrlm_GrayLevelNonUniformity"", ""original_glrlm_GrayLevelNonUniformityNormalized"", ""original_glrlm_GrayLevelVariance"", ""original_glrlm_HighGrayLevelRunEmphasis"", ""original_glrlm_LongRunEmphasis"", ""original_glrlm_LongRunHighGrayLevelEmphasis"", ""original_glrlm_LongRunLowGrayLevelEmphasis"", ""original_glrlm_LowGrayLevelRunEmphasis"", ""original_glrlm_RunEntropy"", ""original_glrlm_RunLengthNonUniformity"", ""original_glrlm_RunLengthNonUniformityNormalized"", ""original_glrlm_RunPercentage"", ""original_glrlm_RunVariance"", ""original_glrlm_ShortRunEmphasis"", ""original_glrlm_ShortRunHighGrayLevelEmphasis"", ""original_glrlm_ShortRunLowGrayLevelEmphasis"", ""original_glszm_GrayLevelNonUniformity"", ""original_glszm_GrayLevelNonUniformityNormalized"", ""original_glszm_GrayLevelVariance"", ""original_glszm_HighGrayLevelZoneEmphasis"", ""original_glszm_LargeAreaEmphasis"", ""original_glszm_LargeAreaHighGrayLevelEmphasis"", ""original_glszm_LargeAreaLowGrayLevelEmphasis"", ""original_glszm_LowGrayLevelZoneEmphasis"", ""original_glszm_SizeZoneNonUniformity"", ""original_glszm_SizeZoneNonUniformityNormalized"", ""original_glszm_SmallAreaEmphasis"", ""original_glszm_SmallAreaHighGrayLevelEmphasis"", ""original_glszm_SmallAreaLowGrayLevelEmphasis"", ""original_glszm_ZoneEntropy"", ""original_glszm_ZonePercentage"", ""original_glszm_ZoneVariance"", ""original_ngtdm_Busyness"", ""original_ngtdm_Coarseness"", ""original_ngtdm_Complexity"", ""original_ngtdm_Contrast"", ""original_ngtdm_Strength""]",0.09470010509948193,False
